_id,month,street,direction,from_intersection,to_intersection,day_type,time_period,baseline_travel_time,average_travel_time
1807,Dec '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Evening (17:00-23:00),7.3,8.5
1808,Dec '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Morning (08:00-12:00),7.5,7.6
1809,Dec '18,Yonge,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.4,5.5
1810,Dec '18,Yonge,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),7.3,7.0
1811,Dec '18,Yonge,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),7.0,7.9
1812,Dec '18,Yonge,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),9.8,10.9
1813,Dec '18,Yonge,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),6.8,8.3
1814,Dec '18,Yonge,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),6.2,7.5
1815,Dec '18,Yonge,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),4.9,5.4
1816,Dec '18,Yonge,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),6.9,5.4
1817,Dec '18,Yonge,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),6.8,7.7
1818,Dec '18,Yonge,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),8.3,8.7
1819,Dec '18,Yonge,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),8.1,9.5
1820,Dec '18,Yonge,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),8.1,8.7
1821,Dec '18,Yonge,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),7.6,8.2
1822,Dec '18,Yonge,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),5.3,4.7
